article_id,annotator,node,ranges,tokens,label
,,,,É importante discutir fora dos gabinetes,Policy
,,,," Portanto, devemos reconsiderar a dinâmica de seu movimento, seja no âmbito físico ou digital, ou, melhor ainda, nessa entidade de fusão que une as duas regiões em uma única força tecnológica.",Policy
,,,,"Se queremos manter o homem na terra em 2021, temos que começar de ontem",Policy
,,,, É preciso mudar o modelo de mobilidade focado no transporte motorizado individual,Policy
,,,,"No que diz respeito ao passado, é preciso saber viver no presente",Policy
,,,,teremos que encontrar um denominador comum ou equivalente geral para torná-lo conversível e transferível entre diferentes modalidades,Policy
,,,, “Nova Agenda Estratégica para o Ensino Superior em Portugal” deverá potenciar esta dimensão da ação universitária,Policy
,,,," A DGPC deveria ter respondido com uma proposta de classificação deste bloco único e decisivo como Monumento Nacional, que garantisse a plena preservação das suas características exteriores e interiores",Policy
,,,,"Maduro tem um grande número de milícias a seu serviço, formadas por grupos armados de figuras populares, verdadeiros ""grupos de ameaça"" que usam a violência, a agressão e a morte indiscriminadamente.",Policy
,,,,"O SCTES precisa de um plano legislativo desde o início que defina as funções, o perfil institucional e o trabalho das unidades de investigação científica - sejam públicas ou privadas - que são elegíveis para financiamento de uma fundação de ciência e tecnologia (este vem de fundos nacionais ou europeus)",Policy
,,,," para aumentar o nível de investimento, é necessário aumentar as doações de capital na economia portuguesa",Policy
,,,,É bom que todos tenham um pouco de decência.,Policy
,,,,"Os pilares da sociedade europeia recentemente aprovados precisam de introduzir garantias básicas para todos em termos de contratos de trabalho, acesso à proteção social, saúde e educação.",Policy
,,,,Vamos percorrer trechos de rios,Policy
,,,,"a nossa orientação estratégica como princípios essenciais deve ter a defesa da crescente integração europeia, fazendo parte do seu “núcleo duro”.",Policy
,,,,Chegou a hora de impor um formalismo qualitativo em detrimento de um formalismo cego,Policy
,,,,Precisamos trabalhar com os países de língua portuguesa para construir cientificamente uma história que possa ser vista de diferentes perspectivas e profundidades.,Policy
,,,,"é preciso apelar à equidade, à finalidade essencial dos instrumentos jurídicos",Policy
,,,,Os pais precisam ter cuidado,Policy
,,,,devemos confiar que há ciência aqui para a cura,Policy
,,,,"devemos nos esforçar para fortalecer e, em muitos casos, salvar aqueles que trabalham todos os dias para nos informar e nos fazer pensar criticamente sobre o que está acontecendo no mundo",Policy
,,,,é necessário rever quem pode candidatar-se e porquê,Policy
,,,, com a ambição do futuro,Policy
,,,,"Deve também garantir uma política de negócios do SNS à medida das necessidades reais dos cidadãos, limitada à lógica interna de uma carreira instigante.",Policy
,,,,Você precisa ser capaz de filtrá-los a tempo,Policy
,,,, faremos melhor para intervir também na realidade que permitiu,Policy
,,,,"é necessário alargar a capacidade de investimento, estabilizar o acesso ao crédito, influenciar o investimento privado com investimento público estratégico, reforçar o orçamento comunitário, criar um orçamento para a zona euro e gerar receitas fiscais de actividades quase isentas de impostos como a especulação financeira e as grandes empresas digitais operadores",Policy
,,,,"Se não queremos que os próximos líderes europeus sejam escolhidos por grupos políticos do PE onde a representação de extrema-direita dos Salvini, Órban, AfD alemão e Le Pen está a crescer, então a votação terá de ser para os eurodeputados do Partido Socialista",Policy
,,,,Abaixe o preço para estadias em casa,Policy
,,,,Você precisa chegar à raiz do problema,Policy
,,,,"""Os países que mais contribuem para o aquecimento global devem responder aos danos planetários""",Policy
,,,,"Como sociedade, cabe a nós encontrar formas de estarmos atentos a esta realidade e incluir toda a família e comunidade no cuidado aos necessitados.",Policy
,,,,Seria bom consultar o site Ethnologue - Language of the World,Policy
,,,,"Importa reconhecer o trabalho excecional do Governo, tanto a nível nacional como da União Europeia, no acompanhamento, apoio e proteção de portugueses e descendentes de portugueses na Venezuela.",Policy
,,,, redefinir as regras,Policy
,,,,não pode deixar de observar o princípio do paralelismo com a carreira docente pública,Policy
,,,,É bom que você esteja ciente deste e de outros casos,Policy
,,,,Podemos e devemos ajustar o currículo à medida que o conhecimento evolui e o sistema social evolui,Policy
,,,,"Devemos continuar e aprofundar este trabalho, que a sociedade civil portuguesa tem vindo a promover",Policy
,,,,É necessário um regime integrado,Policy
,,,," talvez fosse interessante incluir uma cláusula de salvaguarda nessa medida que permitisse não aplicar o direito de preferência ao valor patrimonial aos bens que são vendidos uma vez a cada dez anos, diferenciando-os daqueles que são negociados sucessivamente",Policy
,,,,"Temos que valorizar a cooperação e a partilha, na criação de um caminho",Policy
,,,,"cabe ao Estado proteger essas mulheres para que não tenham mais obrigações impostas a elas quando não querem, seja em nome do bem-estar familiar ou em nome do bem-estar social",Policy
,,,,"Em questões estratégicas – e a negociação de direitos televisivos é, sem dúvida, uma questão estratégica – os clubes devem cooperar para o crescimento qualitativo do futebol português",Policy
,,,," Cabe, portanto, ao Estado promover ""o congelamento e confisco de instrumentos e produtos do crime"" confiscando bens de criminosos comprovados.",Policy
,,,,Sustentabilidade econômica e financeira,Policy
,,,,redefinir as regras,Policy
,,,,Discussão sobre a reciprocidade da dívida soberana,Policy
,,,,"O que você não faz? Gritar, repreender, ameaçar, culpar",Policy
,,,,as informações em que se baseiam devem e acima de tudo devem ser verdadeiras,Policy
,,,,não pode deixar de respeitar o princípio do paralelismo com a carreira docente pública,Policy
,,,,Com respeito ao passado,Policy
,,,,para jogá-lo no lixo o mais rápido possível,Policy
,,,,A designação deve mudar,Policy
,,,,Seria bom para ele visitar o site Ethnologue - Languages ​​of the World.,Policy
,,,, é essencial encontrar uma solução que resolva este problema de sustentabilidade,Policy
,,,, cada país avalia todos os prós e contras,Policy
,,,," É urgente repensar o território, a sociodiversidade e a biodiversidade da Amazônia a partir de uma nova perspectiva de relações em que a divisão entre Natureza e Cultura não faz mais sentido.",Policy
,,,," A indústria não pode ficar indiferente às mudanças nos hábitos de consumo, nomeadamente questões de propriedade e partilha",Policy
,,,,se os sócios e associados foram ao menos questionados sobre a duração do contrato,Policy
,,,,"No Dia Internacional dos Museus, o governo exige que o programa do museu seja considerado no lixo.",Policy
,,,,Isso permite um mecanismo de cofinanciamento entre regiões e setores.,Policy
,,,,"Devemos atualizar e expandir nossa pesquisa analisando não apenas os diferentes aspectos das descobertas e da colonização, mas também o colonialismo (um conceito mais moderno) e o anticolonialismo",Policy
,,,,Deve haver espaço para o setor social e o setor privado,Policy
,,,," Tampouco devemos fazê-lo sem uma visão do todo ou em paz, muito menos frequente e à mercê das canções da vida cotidiana.",Policy
,,,," todos devemos agradecer a quem redigiu a Declaração, a quem nas Nações Unidas lutou pela sua aprovação em plenário e, finalmente, aos países que a assinaram e que procuram adaptar o quadro jurídico do seu direito nacional aos grandes e generosos princípios estabelecidos na declaração",Policy
,,,, Podemos e devemos adaptar o currículo à evolução do conhecimento e à evolução do sistema social,Policy
,,,,Com esperança no futuro,Policy
,,,,Pense neles com a cabeça fria e com competência e conhecimento,Policy
,,,,Lutar por um código único de construção é essencial para deixar de ser uma fantasia e se tornar um compromisso e um propósito estabelecido pelo Estado.,Policy
,,,,Apostando nas forças benignas da globalização e na redução da desigualdade por meio da educação e da reabilitação das pessoas e da pressão social por meio de mudanças políticas e tecnológicas,Policy
,,,,Reduzir a taxa de estadia com famílias,Policy
,,,," As instituições politécnicas precisam ser fortalecidas na missão para a qual foram criadas, capacitando aqueles que possam ter alunos de doutorado em suas instituições",Policy
,,,,"Todos, acionistas e trabalhadores, devem ter suas expectativas legítimas",Policy
,,,,Não devemos ter ilusões,Policy
,,,,"Deve ser uma meta nacional manter a competitividade internacional de nossas instituições de ensino, pesquisa, desenvolvimento e inovação",Policy
,,,,Este desenvolvimento envolve a remoção efetiva do agressor em situação de “alto risco”,Policy
,,,,é necessário libertar o país das restrições e constrangimentos que impedem este progresso,Policy
,,,,"Devemos resistir à tentação de avaliar de forma métrica o sistema de segurança civil, seus meios e recursos.",Policy
,,,, que permite mecanismos de financiamento conjunto entre regiões e setores,Policy
,,,, criar novas condições de concorrência entre as empresas,Policy
,,,, é necessário salvar o SNS,Policy
,,,,"é necessário definir uma política europeia de migração, contendo um novo sistema de asilo, programas de partilha e integração a par de uma verdadeira parceria para o desenvolvimento de África",Policy
,,,,"se não quiser correr nenhum risco, deve abster-se de consumir produtos de tabaco ou nicotina",Policy
,,,,Desenvolva sistemas que mitiguem esses efeitos,Policy
,,,," UE, a América Latina e o Caribe devem trabalhar juntos para celebrar sua diversidade cultural, bem como o que têm em comum, e promover projetos que se tornem mutuamente visíveis, inclusive por meio de iniciativas de criação conjunta como meio de desenvolver uma nova cultura comum",Policy
,,,,"Novas culturas profissionais, através de estratégias de formação básica e a todos os níveis de intervenção e proteção das vítimas",Policy
,,,, não podemos fazer isso no meio do ciclo de aplicação,Policy
,,,," Nesta matéria, o envolvimento do orçamento do Estado também deve ser claramente reforçado",Policy
,,,,"A implementação do Acordo de Paris deve prosseguir com novos padrões energéticos, mas com espírito de justiça social e financeira.",Policy
,,,,"Nesse processo global, as escolas médicas e outras instituições de saúde que preparam profissionais terão que mudar drasticamente seus planos de estudo, pensando, além dos aspectos biomédicos clássicos, no setor de ciências sociais.",Policy
,,,,"É importante reconhecer o extraordinário trabalho realizado pelo governo a nível nacional e no seio da União Europeia para apoiar, apoiar e proteger os portugueses e lusodescendentes na Venezuela.",Policy
,,,,Sustentabilidade econômica e financeira,Policy
,,,, Processos de tomada de decisão precipitados são um risco que não deve ser tomado,Policy
,,,," Portanto, é importante que cada país avalie todos os prós e contras",Policy
,,,,É hora de subordinar o poder econômico ao poder político - e não o contrário,Policy
,,,," Existem vários aspectos que precisam ser estudados a fundo, e valores potencialmente conflitantes que precisam ser considerados.",Policy
,,,,Instamos o Ministro das Finanças da UE a tomar uma decisão agora,Policy
,,,, exército é um modelo de comportamento para os portugueses nascidos após a 'revolução de 74' - ou deveria ser encarnado,Policy
,,,,A educação também deve se concentrar nas habilidades,Policy
,,,,Deve-se considerar que o uso de reservas específicas com teor de Li 2 O superior a 1% nos veios ricos em espodúmen da região de Baroso já pode converter minerais de lítio em carbonato ou hidróxido de lítio.,Policy
,,,,devemos ter alguma compaixão (que é algo que eles nem sabem o que é ou olham como uma coisa 'gasta') por esses 'eles',Policy
,,,,Tal decisão deve ser ratificada por maioria qualificada (dois terços ou pelo menos cinquenta e cinco com certeza).,Policy
,,,,É preciso mudar as formas de fazer política e deixar para trás a subpolítica,Policy
,,,,A verdade deve ser restaurada,Policy
,,,,Reações europeias com o aprofundamento da união econômica e monetária,Policy
,,,,Com ambições futuras,Policy
,,,,"Todos aqueles que usaram empréstimos falsos - como Berard e outros - sem apresentar as garantias adequadas, devem reembolsar tudo, até o último centavo.",Policy
,,,, A corporação não pode prevalecer sobre os interesses comuns da população,Policy
,,,,"cabe a todos mostrar que aprendemos com o passado e que sabemos como configurar um ""interruptor"" para ""fechar"" robôs inadequados",Policy
,,,, devemos ter compaixão (que eles nem sabem o que é ou não consideram uma coisa do 'passado') por esses 'eles',Policy
,,,,A confiança precisa ser restaurada,Policy
,,,,"Neste, como em muitos outros, é necessário um julgamento integrado",Policy
,,,,esta responsabilidade deve ser atribuída ao Parlamento,Policy
,,,,"Todos estes atores precisam estar juntos na mesma mesa para analisar, discutir e definir o rumo do futebol português",Policy
,,,, esta responsabilidade deve ser confiada ao Parlamento,Policy
,,,,devemos continuar a apostar nas competições e no desenvolvimento de talentos como forma de promover os interesses dos nossos atletas e a imagem de Portugal como uma grande potência europeia no surf,Policy
,,,,"O Porto não deve querer reabilitar um espaço próprio para fazer desaparecer parte da sua população, mas sim utilizar esse local para favorecer o encontro entre os tipos de desenho urbano",Policy
,,,,'Mono do Rato' (não Manel) não deve ser construído,Policy
,,,, avaliação profissional é uma estratégia importante para o fortalecimento do SNS e não deve ficar refém de alavancas de elite,Policy
,,,, É hora de mudar o paradigma: o estado deve parar de financiar a corrupção e finalmente recuperar o que a comunidade deve,Policy
,,,, Não devemos ter ilusões,Policy
,,,, Não podemos continuar dormindo se não queremos que os Brunos de Carvalho se reproduzam em outras espécies - sociais e políticas - e as torcidas se antecipam às brigadas fascista e nazista de memória sinistra.,Policy
,,,, sua avaliação deve ser completa e todos nós devemos fazer parte das decisões de construção,Policy
,,,, Extensão do ciclo de planejamento estratégico de dez anos,Policy
,,,, Os pais precisam estar atentos,Policy
,,,,"nem devemos fazê-lo sem uma visão do todo ou sem serenidade, muito menos à mercê dos lirismos da vida cotidiana.",Policy
,,,,Precisamos ser mais ambiciosos,Policy
,,,,A atividade econômica deve ser organizada para servir ao bem público,Policy
,,,," Devemos, portanto, repensar as dinâmicas de circulação, seja no território físico ou digital, ou, melhor ainda, nessa entidade fundida que une os dois territórios em um poder tecno",Policy
,,,,Um exemplo de mudança é a responsabilidade,Policy
,,,,É tão importante que é discutido fora do gabinete,Policy
,,,,As instituições politécnicas devem ser fortalecidas na missão em que foram criadas e dar a quem tem condições de ter alunos de doutoramento na sua instituição.,Policy
,,,,"Para Lisboa, esta falha do tribunal deve refletir-se profundamente no autarca",Policy
,,,,Os pais precisam estar atentos,Policy
,,,,"Você só precisa fazer uma coisa, não aceitar nenhum cargo no seu clube de futebol",Policy
,,,,"Portanto, devemos repensar a dinâmica de sua circulação, seja no físico ou no digital, ou melhor ainda, nessa entidade combinada que une as duas áreas em um poder técnico.",Policy
,,,, Deve também garantir uma política de carreiras do SNS que vá ao encontro das reais necessidades dos cidadãos sem se prender à lógica intrínseca das carreiras pensadas isoladamente.,Policy
,,,,"Tal decisão deve ser ratificada por maioria qualificada (dois terços, ou certamente pelo menos cinquenta e cinco)",Policy
,,,, Parece-me que a diferença deve ser partilhada com outro museu da Misericórdia: este é o Museu do Traje de São Brás de Alportel,Policy
,,,, A intervenção nesta via é essencial para melhorar a segurança dos utentes e moradores locais.,Policy
,,,,Outros clubes e autoridades profissionais não podem ficar indiferentes a estes novos acordos,Policy
,,,,"repensar a regulação no sentido de estimular a concorrência, evitar monopólios, baixar preços, reduzir barreiras à entrada e garantir a dinâmica do mercado",Policy
,,,,Precisamos respeitar as regras democráticas,Policy
,,,,A política também precisa ser modernizada,Policy
,,,, esta responsabilidade deve ser confiada ao Parlamento,Policy
,,,,Cidades como Lisboa podem e devem aproveitar esta nova realidade,Policy
,,,,"A solução para o dilema entre alcançar a justiça e respeitar o formalismo jurídico deve estar enraizada nos valores sociais e culturais predominantes na sociedade como um todo, nos princípios que dela emergem e em cada momento da história.",Policy
,,,,"As empresas têm, portanto, de partir de um conjunto de pressupostos que decorrem da adaptação às novas formas de viver e da assunção do automóvel como um 'espaço' que estará sempre ligado ao mundo exterior, sobretudo ao espaço urbano.",Policy
,,,,"animamo-nos com exemplos como os de Steve Gerrard (Liverpool), Ryan Giggs (Manchester United), John Terry (Chelsea) ou mesmo Nicolas Seube (Caen) e, numa lógica de maior proximidade física e temporal, até Luisão ( Benfica)",Policy
,,,,impõe uma consciência de nosso comportamento no uso de novas tecnologias de uso e na divulgação de conteúdo,Policy
,,,, É preciso oferecer aos jovens promissores condições e oportunidades,Policy
,,,,Ele leva a Europa ao redor do mundo e incentiva equipes multinacionais fora da Europa,Policy
,,,,Os políticos devem sentir que não é possível confrontar o interior com menos Lisboa ou menos Porto,Policy
,,,,"É um dever institucional fundamental que o Presidente Cavaco Silva, antes da sua partida, nos informe desta mesma decisão",Policy
,,,,"É tempo de as duas Ordens dos Engenheiros assumirem uma postura pró-activa como a Ordem dos Médicos, para aprofundar esta questão e promover auditorias e acções preventivas, em colaboração com os principais municípios e órgãos da administração central envolvidos.",Policy
,,,,"É muito importante esclarecer quem foram os mentores, os escritores ideológicos do grande massacre",Policy
,,,,Temos que ser mais ambiciosos,Policy
,,,,Os cidadãos também precisam ser envolvidos em larga escala,Policy
,,,,É preciso dar voz à sociedade civil e conscientizar que o que está em jogo requer mobilização global e cenários não críticos,Policy
,,,,É hora de dizer basta,Policy
,,,,É necessário criar uma cultura onde as pessoas tenham vergonha de dizer que foram a um homeopata ou que são homeopatas.,Policy
,,,,tem que haver espaço para o setor social e o setor privado,Policy
,,,,"As iniciativas legislativas que estão na Assembleia da República devem, ao discutir a especificidade, ter em conta os três pilares que compõem a proposta de alteração da lei pela APIPDF: presunção legal, orientações normativas e planos parentais.",Policy
,,,,Esta responsabilidade deve ser chamada ao Parlamento,Policy
,,,,"encontrar respostas ao nível do modelo de desenvolvimento económico capaz de prevenir a erosão da classe média, salvaguardando a democracia e tendo em conta a sustentabilidade na gestão dos recursos e no combate às alterações climáticas",Policy
,,,,deve ser o resultado de uma atenção especial à área marinha de pinheiros em Portugal,Policy
,,,,Trabalhar com eles e dar-lhes a oportunidade de participar ativamente na mesma cidade de forma positiva e construtiva,Policy
,,,,Temos que observar os fatos e sinais,Policy
,,,,não será necessário definir dignidade,Policy
,,,,Não podemos aceitar sistemas que não discutem metas e objetivos,Policy
,,,,Devemos continuar a apoiar o desenvolvimento do turismo na cidade e no país,Policy
,,,,As instituições politécnicas devem ser fortalecidas na missão em que foram criadas e dar a quem tem condições de ter alunos de doutoramento na sua instituição.,Policy
,,,,"A solução para o dilema entre alcançar a justiça e respeitar o formalismo jurídico é todo o sistema jurídico, os princípios que dele emanam e o domínio social e cultural da sociedade em cada momento da história, que precisa estar enraizado em valores.",Policy
,,,," Neste, como em muitos outros casos, é necessária uma gestão integrada",Policy
,,,," Para cumpri-lo, museus, palácios e monumentos, segundo uma famosa declaração, devem fazê-los funcionar",Policy
,,,,"Para Lisboa, esta falha do tribunal deve obrigar o autarca a pensar profundamente",Policy
,,,, Não basta alimentar feeds ou mensagens cheias de links para conteúdos que outros escolheram na maioria das vezes sem atender a critérios anteriores.,Policy
,,,,Os governos devem promover a competitividade de todos os clubes e federações nacionais e não favorecer pessoas comuns que oferecem almoços grátis,Policy
,,,,"A organização curricular do nosso sistema educativo não pode confundir um quadro de formação global (cujos aspectos fundadores serão pacificamente aceites pelo senso pedagógico comum como determinantes para as restantes aprendizagens) com uma chuva de competências instrumentais, propostas por alucinados, que querem equacionar o que não é comparável, em termos de currículo",Policy
,,,, Futebol exige que governos atuem em 3 áreas,Policy
,,,," É isso que a comunidade internacional, neste novo contexto, não pode permitir que aconteça.",Policy
,,,, quem em Portugal se sentiu tentado a seguir o exemplo britânico deveria realmente (re)pensar nas consequências,Policy
,,,,Entendo que a ciência tem que pensar cada vez mais na humanidade,Policy
,,,," A ""Nova Agenda Estratégica para o Ensino Superior em Portugal"" deve valorizar esta dimensão da ação universitária",Policy
,,,,"Ao mesmo tempo, deve adotar internamente medidas que contribuam para uma tributação mais favorável das grandes empresas",Policy
,,,,"Os ""três capangas"" estão desiludidos",Policy
,,,," O compromisso de todos deve, portanto, ser a pedagogia e a formação",Policy
,,,, cada país avalia todos os prós e contras,Policy
,,,,Devemos trabalhar com os países de língua portuguesa para construir cientificamente sua história a partir de diferentes perspectivas e profundidades,Policy
,,,,Devemos ter alguma pena desses 'eles' (que é algo que eles nem sabem o que é ou vêem como uma coisa 'gasto').,Policy
,,,," Isso deve ser feito em um argumento de complementaridade, de forma alguma, em um argumento de contradição.",Policy
,,,, interferência nos resultados,Policy
,,,, precisamos nos juntar a esse coro que clama por justiça,Policy
,,,,"As empresas devem, assim, assumir um conjunto de pressupostos que derivam da adaptação aos novos estilos de vida e da assunção do automóvel como um “espaço” que estará sempre ligado ao exterior, em particular ao espaço urbano.",Policy
,,,,Ela se materializa,Policy
,,,,"Os poderes económicos e políticos, na definição dos seus planos e estratégias, devem ser escrutinados e auditados no domínio dos direitos humanos, pelo menos tanto quanto o são e devem ser no domínio financeiro.",Policy
,,,,Temos restrições e devemos enfrentá-las.,Policy
,,,,As políticas da empresa não devem estar sujeitas aos interesses legítimos da Liga e de seus apoiadores em geral,Policy
,,,,Defender as fronteiras e combater o tráfico de seres humanos,Policy
,,,,"O MPLA e o governo devem ter a coragem de extrair os nomes dos líderes que, nos mais altos níveis da hierarquia do Estado e do partido, plantaram campos de extermínio em todo o país.",Policy
,,,,maior envolvimento das autoridades de supervisão nos operadores de controlo e até no diálogo com os titulares dos dados,Policy
,,,, Os pais devem estar cientes,Policy
,,,,É importante encontrar uma solução que resolva este problema de sustentabilidade,Policy
,,,,"Vamos dar uma olhada em Paris, que criou a Cité de la Musique, valorizando o patrimônio musical e a cidade.",Policy
,,,,A educação também deve ser direcionada para as habilidades,Policy
,,,,A ciência não é armazenada em discos rígidos ou nuvens.,Policy
,,,,"Reduzir a desigualdade por meio da educação, qualificação das pessoas, pressões sociais por meio da política e da mudança tecnológica",Policy
,,,,o desenvolvimento de ciclos de planejamento estratégico de dez anos,Policy
,,,, necessidade de aumentar a frequência dessas experiências de aprendizagem,Policy
,,,,Avaliar especialistas é uma estratégia importante para fortalecer as mídias sociais e não deve ficar refém de alavancagem elitista,Policy
,,,,faremos melhor para intervir na realidade que tornou possível,Policy
,,,,Lisboa deve contar com o pilar público de renda acessível para fornecer milhares de casas que as famílias de classe média possam pagar,Policy
,,,, Cuidado no circuito de curiosidades nos morros e subúrbios,Policy
,,,,Não pense que tem algo a ver com a escrita,Policy
,,,,"No esporte, mais do que competição, devemos criar uma verdadeira ""cooperação"" (uma combinação de competição e cooperação).",Policy
,,,,a eliminação da privacidade financeira deve ser compensada,Policy
,,,,Solução urgente de problemas,Policy
,,,, A defesa dos interesses da profissão não deve obstar ao interesse público,Policy
,,,,Sustentabilidade Demográfica e Social,Policy
,,,, A ciência não pode ser armazenada em um disco rígido ou na nuvem.,Policy
,,,,A defesa dos interesses da profissão não pode ser um obstáculo ao interesse público,Policy
,,,,"Essa dificuldade, portanto, deve exigir políticas comprometidas com o desenvolvimento da 2ª coluna (poupança de iniciativa coletiva/fundo de pensão) e da 3ª coluna (poupança de iniciativa individual/PPR), que têm espaço para gestão pública, gestão privada e gestão social.",Policy
,,,,Os governos devem promover a competitividade de todos os clubes e federações nacionais e não favorecer os regulares que oferecem almoço grátis,Policy
,,,,"Todos estes jogadores devem estar juntos à mesma mesa para analisar, discutir e definir o currículo do futebol português.",Policy
,,,,Portugal também precisa estar atento ao drama venezuelano,Policy
,,,,"Essa dificuldade deve, portanto, exigir políticas comprometidas com o desenvolvimento do Pilar II (Poupança de Iniciativa Coletiva/Fundos de Pensão) e Pilar Três (Poupança de Iniciativa Individual/PPR), onde há espaço para a administração pública, administração privada e gestão social.",Policy
,,,,responder de forma eficaz e adequada às enormes pressões que os movimentos populacionais não regulamentados podem representar,Policy
,,,,"O resultado desta ação, preferencial e articulada antecipadamente, deverá ter sempre como primeiro destinatário a Assembleia da República, sobretudo os deputados que seguem estes artigos e não as páginas dos jornais",Policy
,,,,"Devemos ter alguma compaixão por esses ""eles"" (aqueles que não sabem o que são ou nem veem como ""usados"")",Policy
,,,,Devemos almejar a liberdade e o direito inseparável de decidir nosso destino,Policy
,,,,"É imperativo repensar o território, a diversidade social e a biodiversidade da Amazônia sob a ótica de novas relações em que a separação entre natureza e cultura não faz mais sentido.",Policy
,,,,"Pessoas como Ronaldo, com bilhões de seguidores, deveriam ser modelos de integridade",Policy
,,,,"É preciso saber viver o presente, com respeito ao passado",Policy
,,,,"Cabe a nós políticos assumir as nossas responsabilidades, sem paroquialismo, e como meta nacional fazer do AM Lisboa o maior e mais próspero da Península Ibérica, e o AM do Porto o líder inequívoco do noroeste da mesma área geográfica.",Policy
,,,,"Em nosso país, também é necessário estudar e incentivar seu melhor uso de reposição na obtenção deste componente para baterias.",Policy
,,,,"a UE, a América Latina e o Caribe devem trabalhar juntos para celebrar sua diversidade cultural, bem como o que eles têm em comum, e promover projetos que se tornem mutuamente visíveis, inclusive por meio de iniciativas de criação conjunta como forma de desenvolver uma nova cultura compartilhada",Policy
,,,,Cada país avalia todos os prós e contras,Policy
,,,," O SCTES necessita de um plano legislativo completamente novo que defina o perfil de carreira, institucional e de trabalho das unidades de investigação científica – públicas ou privadas – elegíveis para financiamento da Fundação para a Ciência e Tecnologia (este é proveniente de fundos nacionais ou europeus)",Policy
,,,,"Para Lisboa, esta falha do tribunal faz com que o autarca reflita profundamente",Policy
,,,,Artistas de diferentes artes podem apresentar seus trabalhos e as pessoas têm diferentes oportunidades de escolha,Policy
,,,,"À custa da formação de um médico, é, portanto, necessário deduzir tudo isso",Policy
,,,,"Devemos promover líderes que acreditem no empoderamento da hierarquia, não ditatoriais e autoritários.",Policy
,,,, Os dirigentes políticos devem reconhecer que não é possível combater o internalismo com menos Lisboa ou menos Porto.,Policy
,,,,Este relatório propõe melhorar as condições de trabalho e os mecanismos de aplicação da lei através da inspeção do trabalho em Portugal,Policy
,,,, Apoio aos países de origem e trânsito em seus processos de desenvolvimento,Policy
,,,, que permite mecanismos de financiamento conjunto entre regiões geográficas e setores,Policy
,,,," o Pilar Social Europeu, recentemente aprovado, deve introduzir garantias básicas para todos em termos de contratos de trabalho, acesso à proteção social, saúde e educação",Policy
,,,,"responsabilizar todos aqueles que realmente beneficiam dos incêndios florestais e que assumem a responsabilidade civil, referida pelo Ministro, pelos danos ambientais que provocam.",Policy
,,,,Jogue no lixo o mais rápido possível,Policy
,,,,necessidade de aumentar a frequência dessas experiências de aprendizagem,Policy
,,,,"Novas culturas profissionais, através de estratégias de formação básica e a todos os níveis da cadeia de intervenção e proteção das vítimas",Policy
,,,,Isso não acontece de novo e de novo,Policy
,,,,"Legalmente, não é possível substituir os partidos políticos que travam uma luta político-partidária, sob o pretexto de funções regulatórias atribuídas pelo Estado.",Policy
,,,,vamos criá-lo,Policy
,,,,A este respeito Portugal deve e não deve dar milímetros aqui.,Policy
,,,,"Devemos observar os fatos, bem como os sinais",Policy
,,,,clareza é necessária no processo,Policy
,,,,Você tem que fazer as contas depois que muitos deixaram a empresa,Policy
,,,, não ser renovado de novo e de novo,Policy
,,,,Há uma necessidade urgente de que os professores do ensino superior coordenem o processo pelo qual são avaliados e a abordagem que merecem para o seu progresso.,Policy
,,,,"As empresas devem, portanto, assumir um conjunto de pressupostos que derivam da adaptação a novos modos de vida e da assunção do automóvel como um “espaço” que estará sempre ligado ao exterior, sobretudo ao espaço urbano.",Policy
,,,," devemos buscar empoderar e, em muitos casos, resgatar aqueles que trabalham diariamente para nos informar e nos fazer pensar criticamente sobre o que está acontecendo no mundo",Policy
,,,,"é necessário entrar numa nova era de mais diálogo, de mais cooperação, de mais concertação",Policy
,,,," Devemos aproveitar este ""momento europeu""",Policy
,,,, é buscar a responsabilidade de todos que realmente se beneficiam dos incêndios florestais,Policy
,,,,não basta alimentar feeds ou mensagens cheias de links para conteúdos que outros selecionaram na maioria das vezes sem cumprir nenhum critério anterior,Policy
,,,, O corporativismo não pode se sobrepor ao interesse geral da população,Policy
,,,,Você tem que saber viver no presente,Policy
,,,,M.S.T. esteja disposto a falar com eles,Policy
,,,,Se sócios e acionistas forem questionados sobre a duração mínima do contrato,Policy
,,,,"O desporto português precisa de uma estratégia de desenvolvimento para defender os seus interesses no modelo desportivo europeu e não embarcar na destruição que, a começar pelo futebol, se estenderá a todas as outras modalidades, e cortará os países de média dimensão do acesso ao sucesso desportivo e europeu.",Policy
,,,,"abster-se de participar dos órgãos de governo do seu clube favorito, mesmo por respeito aos muitos cidadãos de sua cidade que se veem em outro clube de futebol",Policy
,,,, Discussão da reciprocidade das dívidas soberanas,Policy
,,,,Outros clubes profissionais e as autoridades não podem ficar indiferentes a estes novos contratos,Policy
,,,,É imperativo parar a experiência confusa com a massiva disponibilidade midiática de conhecimento e potencial de extinção,Policy
,,,,Os membros devem solicitar explicações,Policy
,,,,O debate atual sobre ministérios ordenados não deve ser polarizado apenas por falhas funcionais no atual cuidado pastoral da igreja.,Policy
,,,,Devemos priorizar o sucesso e não os erros.,Policy
,,,,"talvez fosse aconselhável proibir, em domínios sujeitos à autoridade da administração de Serralves, o acesso de menores à internet",Policy
,,,,É hora de despejá-la e seguir em frente,Policy
,,,,que permite mecanismos de financiamento comuns entre geografias e setores,Policy
